k,S1,S2,r_LILA,r_WCA02,r_WCA03
0.060000000000000005,0.83895,0.83895,-2.9154179868623187,-3.122419836859948,-3.884628300737055
0.065,0.83895,0.83895,-2.6481809056614654,-2.867713438130538,-3.664095088566888
0.06999999999999999,0.83895,0.83895,-2.1125328988360264,-2.3560768147258937,-3.2218118510718705
0.075,0.83895,0.83895,-1.796805117835227,-2.0587904077109203,-2.978251574098479
0.08,0.83895,0.83895,-1.4572614098557237,-1.73997783689702,-2.7221852093742314
0.08499999999999999,0.83895,0.83895,-1.0966082348971085,-1.4024415366843888,-2.4565759535636142
0.09,0.83895,0.83895,-0.7057611017147876,-1.0377424440645102,-2.1751998183597907
0.01,0.7896,0.83895,-27.437201138691176,-27.679677241484562,-28.306884469193307
0.015,0.7896,0.83895,-17.867324431287447,-18.070749997104922,-18.77356592957295
0.02,0.7896,0.83895,-13.258182752938604,-13.428273779249064,-14.079961692607863
0.025,0.7896,0.83895,-10.500331464138533,-10.669689965638646,-11.320992937951114
0.03,0.7896,0.83895,-8.69386991100502,-8.863222276541496,-9.51449337889881
0.035,0.7896,0.83895,-7.444754796451662,-7.614172875518106,-8.26579654279488
0.04,0.7896,0.83895,-6.4145551088681225,-6.58436272488133,-7.2377367618607975
0.045000000000000005,0.7896,0.83895,-5.604721640313366,-5.775972605004472,-6.434018809832966
0.05,0.7896,0.83895,-5.006519163536786,-5.18071529579256,-5.847132331050648
0.055,0.7896,0.83895,-4.319205830271611,-4.499760227997087,-5.184194820381113
0.060000000000000005,0.7896,0.83895,-3.8478883646446196,-4.036573388368024,-4.743553322052184
0.065,0.7896,0.83895,-3.548986649925773,-3.745721337229213,-4.474455501342864
0.06999999999999999,0.7896,0.83895,-3.0161673938473745,-3.229033885534301,-4.002646731860399
0.075,0.7896,0.83895,-2.757757289136608,-2.98210192394412,-3.78701717804853
0.08,0.7896,0.83895,-2.389280296825877,-2.6306394598626506,-3.4834963690064495
0.08499999999999999,0.7896,0.83895,-1.9937091017039699,-2.255634506869041,-3.167742287462944
0.09,0.7896,0.83895,-1.6724603810686622,-1.953613196373299,-2.921480715568785
0.01,0.6909000000000001,0.83895,-37.45205558553036,-37.69453168832375,-38.321738916032494
0.015,0.6909000000000001,0.83895,-24.543894064436266,-24.74731963053912,-25.45013556404901
0.02,0.6909000000000001,0.83895,-18.198849358334652,-18.36894139833786,-19.020631726456013
0.025,0.6909000000000001,0.83895,-14.506438084325096,-14.675808797359363,-15.327145134665814
0.03,0.6909000000000001,0.83895,-12.033487167960724,-12.202858125681677,-12.854192729282575
0.035,0.6909000000000001,0.83895,-10.254146051938488,-10.423520487087735,-11.074874666972422
0.04,0.6909000000000001,0.83895,-8.833589775426061,-9.003001048176007,-9.654522046894286
0.045000000000000005,0.6909000000000001,0.83895,-7.77672413096515,-7.946321557075972,-8.598455653926186
0.05,0.6909000000000001,0.83895,-7.074226103021899,-7.244267176229332,-7.897667029807616
0.055,0.6909000000000001,0.83895,-6.172930069856878,-6.34435807220322,-7.0016702067195125
0.060000000000000005,0.6909000000000001,0.83895,-5.623881198334313,-5.797353179594947,-6.460264877947026
0.065,0.6909000000000001,0.83895,-5.234410055813575,-5.410452909795325,-6.080263987666868
0.06999999999999999,0.6909000000000001,0.83895,-4.65687483536268,-4.838571392411191,-5.52359420852398
0.075,0.6909000000000001,0.83895,-4.4611533536105386,-4.6462815150770895,-5.34012178333413
0.08,0.6909000000000001,0.83895,-4.029122214823455,-4.222396644297063,-4.937762131872529
0.08499999999999999,0.6909000000000001,0.83895,-3.5717139838957443,-3.7766777110311995,-4.523097810809355
0.09,0.6909000000000001,0.83895,-3.3430925387167076,-3.5561245854555454,-4.323558476451752
0.01,0.4935,0.83895,-62.687473332121336,-62.929949434914725,-63.55715666262347
0.015,0.4935,0.83895,-41.36750589549934,-41.570931461602555,-42.27374739511376
0.02,0.4935,0.83895,-30.648322149890074,-30.818414197193274,-31.470104542701144
0.025,0.4935,0.83895,-24.600608240109114,-24.769979179660385,-25.421316135970763
0.03,0.4935,0.83895,-20.445342154979365,-20.614713799907637,-21.266050755720627
0.035,0.4935,0.83895,-17.320401162412782,-17.48977280987452,-18.14110978090665
0.04,0.4935,0.83895,-14.891639180308005,-15.061010918269911,-15.712348305709387
0.045000000000000005,0.4935,0.83895,-13.16511372758526,-13.334486411765264,-13.985827031128778
0.05,0.4935,0.83895,-12.131708902937495,-12.301084870487779,-12.952435115734914
0.055,0.4935,0.83895,-10.573517095632981,-10.742914900048413,-11.394327540580552
0.060000000000000005,0.4935,0.83895,-9.708233673690474,-9.877678698583306,-10.529221605037264
0.065,0.4935,0.83895,-9.00503282787621,-9.17457235707173,-9.826370962984853
0.06999999999999999,0.4935,0.83895,-8.14066252688632,-8.310473084229724,-8.96299648880662
0.075,0.4935,0.83895,-7.971072786649717,-8.141008154287139,-8.793845530653627
0.08,0.4935,0.83895,-7.266023181653035,-7.436607665734411,-8.091130073817085
0.08499999999999999,0.4935,0.83895,-6.557937344770289,-6.729879514817291,-7.387892603148273
0.09,0.4935,0.83895,-6.387551034649601,-6.560104111740621,-7.219623184077853
0.01,0.987,0.83895,-10.701434790125441,-10.94391089291883,-11.571118120627572
0.015,0.987,0.83895,-6.710012008805663,-6.913417563053582,-7.616160448609823
0.02,0.987,0.83895,-4.982416503848859,-5.148694933368277,-5.7914979921359
0.025,0.987,0.83895,-3.6808576115396443,-3.8420821458397074,-4.473518660323231
0.03,0.987,0.83895,-2.8138556926442924,-2.9814611157798607,-3.6309486378899454
0.035,0.987,0.83895,-2.305918719468945,-2.4808661266845227,-3.1700473441126493
0.04,0.987,0.83895,-1.7559211370237156,-1.9414559353388248,-2.691334050722885
0.045000000000000005,0.987,0.83895,-1.144731427513144,-1.3550948237602511,-2.1935370436547075
0.05,0.987,0.83895,-0.4379193234003176,-0.6892200067639189,-1.6560062006327623
0.055,0.987,0.83895,0.029978631764286633,-0.26433341658730297,-1.3529425595474844
0.060000000000000005,0.987,0.83895,0.5442069485679311,0.20334892963382237,-1.0265096709354296
0.065,0.987,0.83895,0.703992672073259,0.3372284893112297,-0.9695091507829577
0.06999999999999999,0.987,0.83895,1.260005990965843,0.853864820982486,-0.6081328348306929
0.075,0.987,0.83895,1.8568805795558752,1.4163505565126824,-0.21463722949851086
0.08,0.987,0.83895,2.0139705136074224,1.5612432778749172,-0.13767051337843952
0.08499999999999999,0.987,0.83895,2.1594016669617875,1.6923633807865175,-0.06714296232048819
0.09,0.987,0.83895,2.8267944371124694,2.32017643545519,0.37546705993633067
0.01,0.93765,0.7896,-18.240412935901624,-18.482848693385247,-19.112505865333294
0.015,0.93765,0.7896,-11.760420217077998,-11.963845654901315,-12.66666112008384
0.02,0.93765,0.7896,-8.778640865190402,-8.94864297075101,-9.60011917351529
0.025,0.93765,0.7896,-6.793216360920821,-6.9620896852238285,-7.612075777846977
0.03,0.93765,0.7896,-5.581848241440596,-5.75083602885202,-6.4009210605408855
0.035,0.93765,0.7896,-4.866200844207841,-5.036190994895926,-5.691365301925907
0.04,0.93765,0.7896,-4.1752552212744245,-4.348092084804277,-5.0163687526205045
0.045000000000000005,0.93765,0.7896,-3.5011922906819914,-3.68189201929424,-4.376183243841182
0.05,0.93765,0.7896,-2.820331355833912,-3.0162614261358045,-3.7563225269052967
0.055,0.93765,0.7896,-2.311908349353404,-2.52726314503248,-3.3231302039129904
0.060000000000000005,0.93765,0.7896,-1.8266037825868815,-2.0662241679193993,-2.9322104422139974
0.065,0.93765,0.7896,-1.677472767568418,-1.931676882979319,-2.836411102033311
0.06999999999999999,0.93765,0.7896,-1.1195836915186488,-1.4064215481415896,-2.4114484008222057
0.075,0.93765,0.7896,-0.6002929601381524,-0.9198872931488451,-2.0332591018417747
0.08,0.93765,0.7896,-0.41291816003459475,-0.7484726590262009,-1.915262054024009
0.08499999999999999,0.93765,0.7896,-0.22713456277980051,-0.5787211389885087,-1.7982246298108975
0.09,0.93765,0.7896,0.3899218797250648,-0.001543254977902455,-1.3670948249466646
0.01,0.8883,0.7896,-22.295454531172307,-22.53789028865593,-23.167547460603977
0.015,0.8883,0.7896,-14.463782086977984,-14.667207644488984,-15.37002354663142
0.02,0.8883,0.7896,-10.779517833995138,-10.949597707383639,-11.601259054794184
0.025,0.8883,0.7896,-8.420658287965207,-8.589930019177249,-9.240996224859767
0.03,0.8883,0.7896,-6.9553905513186995,-7.124655471347371,-7.77563154692091
0.035,0.8883,0.7896,-6.0461584219526046,-6.215719273270392,-6.86822558068935
0.04,0.8883,0.7896,-5.228820383790802,-5.399550092989289,-6.057321464483332
0.045000000000000005,0.8883,0.7896,-4.499683049807404,-4.674168176105195,-5.344150442077401
0.05,0.8883,0.7896,-3.841900665140992,-4.024193518022699,-4.716986511621916
0.055,0.8883,0.7896,-3.27965958025261,-3.473979428262531,-4.201050196526476
0.060000000000000005,0.8883,0.7896,-2.805152748928522,-3.01491228465209,-3.7856300217027288
0.065,0.8883,0.7896,-2.6154304069973584,-2.8359680480640184,-3.6353972123027627
0.06999999999999999,0.8883,0.7896,-2.0705262416126926,-2.3157209977397013,-3.1865604059751536
0.075,0.8883,0.7896,-1.6452791173297598,-1.9140505710511069,-2.855098452105137
0.08,0.8883,0.7896,-1.4023369830555639,-1.6877144095363228,-2.678656241785429
0.08499999999999999,0.8883,0.7896,-1.151889900090064,-1.4548760353832808,-2.49935151348748
0.09,0.8883,0.7896,-0.6340621926886677,-0.9699467721865452,-2.121297362651097
0.01,0.83895,0.7896,-26.582335569168453,-26.824771326652076,-27.454428498600123
0.015,0.83895,0.7896,-17.32170283354251,-17.52512839915263,-18.227944330863647
0.02,0.83895,0.7896,-12.894432778104244,-13.064523356498967,-13.71621020286829
0.025,0.83895,0.7896,-10.136510085458115,-10.305863132533092,-10.957151205477125
0.03,0.83895,0.7896,-8.39025820848631,-8.559603789054188,-9.210851783773075
0.035,0.83895,0.7896,-7.261774421615158,-7.4312018524446035,-8.082883281297212
0.04,0.83895,0.7896,-6.291136014170569,-6.460999436552114,-7.114636180135418
0.045000000000000005,0.83895,0.7896,-5.478393274212999,-5.649881164186748,-6.308785098701702
0.05,0.83895,0.7896,-4.810256635075764,-4.9853792517103495,-5.654747821903609
0.055,0.83895,0.7896,-4.180489913735506,-4.362407421556409,-5.050974089355467
0.060000000000000005,0.83895,0.7896,-3.7004743759274685,-3.891479571099167,-4.605328174175111
0.065,0.83895,0.7896,-3.4719709628774,-3.670291467607427,-4.40363960551266
0.06999999999999999,0.83895,0.7896,-2.9317459968255193,-3.147065183609265,-3.927858527668744
0.075,0.83895,0.7896,-2.5781114905381286,-2.8086964251146957,-3.632029559213279
0.08,0.83895,0.7896,-2.2930967969590546,-2.538327475821545,-3.4028187802345014
0.08499999999999999,0.83895,0.7896,-1.9937091017039699,-2.255634506869041,-3.167742287462944
0.09,0.83895,0.7896,-1.5602737394315518,-1.8470602961418408,-2.832773295750635
0.01,0.7896,0.7896,-31.12918220540107,-31.37161796288469,-32.00127513483274
0.015,0.7896,0.7896,-20.352933927526085,-20.556359493605502,-21.259175427029835
0.02,0.7896,0.7896,-15.13755036313129,-15.30764225454082,-15.959332228686048
0.025,0.7896,0.7896,-11.955451095282177,-12.124819131118738,-12.776148152718568
0.03,0.7896,0.7896,-9.90733267764484,-10.07669856976156,-10.728015845638788
0.035,0.7896,0.7896,-8.539693586423663,-8.709080738722792,-9.360513429848062
0.04,0.7896,0.7896,-7.395078488796375,-7.564616031557528,-8.216724958599313
0.045000000000000005,0.7896,0.7896,-6.476339726844558,-6.64652472926636,-7.3007447579818825
0.05,0.7896,0.7896,-5.772217912592727,-5.943959096651499,-6.6026411884975955
0.055,0.7896,0.7896,-5.054298591667971,-5.229552815744878,-5.898118484931118
0.060000000000000005,0.7896,0.7896,-4.550315784047104,-4.730530275096654,-5.4127609375177235
0.065,0.7896,0.7896,-4.279535136499695,-4.464327262971952,-5.158759623424278
0.06999999999999999,0.7896,0.7896,-3.729826387894319,-3.9254502428403923,-4.649452834887233
0.075,0.7896,0.7896,-3.426512402009919,-3.631212695732301,-4.379513320905372
0.08,0.7896,0.7896,-3.1047621423581444,-3.3208514123915616,-4.099910086539613
0.08499999999999999,0.7896,0.7896,-2.765044712410671,-2.9951688604242324,-3.812522117105257
0.09,0.7896,0.7896,-2.3986778336701398,-2.646118017547851,-3.511479090838413
0.01,0.6909000000000001,0.7896,-41.14403665224025,-41.38647240972388,-42.016129581671926
0.015,0.6909000000000001,0.7896,-27.02950355891232,-27.232929125015502,-27.935745058526596
0.02,0.6909000000000001,0.7896,-20.078212665630936,-20.248304711819543,-20.899995054672285
0.025,0.6909000000000001,0.7896,-15.961431351617096,-16.130802238305694,-16.782139050157706
0.03,0.6909000000000001,0.7896,-13.246014086564525,-13.415385527163924,-14.066721783550898
0.035,0.6909000000000001,0.7896,-11.345614014664639,-11.514986596326688,-12.166329334277487
0.04,0.6909000000000001,0.7896,-9.804547538617188,-9.973934210972633,-10.625340931942636
0.045000000000000005,0.6909000000000001,0.7896,-8.628243693254758,-8.797712091916027,-9.449390346008597
0.05,0.6909000000000001,0.7896,-7.807118474235741,-7.976814285659484,-8.629148976657207
0.055,0.6909000000000001,0.7896,-6.852761374987442,-7.023193572469911,-7.6776057055704126
0.060000000000000005,0.6909000000000001,0.7896,-6.251521933368829,-6.423144731224401,-7.080819735583774
0.065,0.6909000000000001,0.7896,-5.872598113435277,-6.0456398449553825,-6.707107449553781
0.06999999999999999,0.6909000000000001,0.7896,-5.253265535702284,-5.429869470398879,-6.100880805707738
0.075,0.6909000000000001,0.7896,-5.00249989462033,-5.181701823893936,-5.859418070447026
0.08,0.6909000000000001,0.7896,-4.59566497026353,-4.780025875264106,-5.4712031845218005
0.08499999999999999,0.6909000000000001,0.7896,-4.173197502492885,-4.3650404410814545,-5.075729934911279
0.09,0.6909000000000001,0.7896,-3.892134338778456,-4.0908084887398335,-4.81912667287036
0.01,0.4935,0.7896,-66.37945439883123,-66.62189015631486,-67.2515473282629
0.015,0.4935,0.7896,-43.853115389973176,-44.05654095607638,-44.759356889587586
0.02,0.4935,0.7896,-32.527685426199675,-32.6977774735029,-33.349467819010826
0.025,0.4935,0.7896,-26.05559916380039,-26.22497010335884,-26.876307059688823
0.03,0.4935,0.7896,-21.657834598971302,-21.82720624400691,-22.478543200187303
0.035,0.4935,0.7896,-18.411644547051257,-18.58101619293174,-19.232353154202652
0.04,0.4935,0.7896,-15.861635390026825,-16.031007070317674,-16.68234419007863
0.045000000000000005,0.4935,0.7896,-14.013871221076913,-14.183243310844986,-14.834581834783537
0.05,0.4935,0.7896,-12.859239316603942,-13.028613049976848,-13.679956426463997
0.055,0.4935,0.7896,-11.240554091288624,-11.40993916509436,-12.061314972359739
0.060000000000000005,0.4935,0.7896,-10.314868066180559,-10.484279737046364,-11.135729025569988
0.065,0.4935,0.7896,-9.6120984004992,-9.781561629249358,-10.433150402220521
0.06999999999999999,0.4935,0.7896,-8.688148520905164,-8.85777462718601,-9.509799312333476
0.075,0.4935,0.7896,-8.458157568289908,-8.62787647026962,-9.280137518505551
0.08,0.4935,0.7896,-7.755342943087513,-7.925462074119799,-8.578761471972761
0.08499999999999999,0.4935,0.7896,-7.051806187760949,-7.222763594976056,-7.8782156818209534
0.09,0.4935,0.7896,-6.821563934456841,-6.993021017397493,-7.649716674119085
0.01,0.987,0.7896,-14.393415856835333,-14.635851614318957,-15.265508786267004
0.015,0.987,0.7896,-9.195745129751819,-9.399169028743694,-10.10197887598474
0.02,0.987,0.7896,-6.878237264003801,-7.047731690697555,-7.698003360279282
0.025,0.987,0.7896,-5.230140493667358,-5.3972878041167816,-6.04272651994416
0.03,0.987,0.7896,-4.227066173733375,-4.395351191359052,-5.04361635219071
0.035,0.987,0.7896,-3.673603702519483,-3.844915941540995,-4.508502954212783
0.04,0.987,0.7896,-3.0811381616832834,-3.2584296374104853,-3.9511931964024862
0.045000000000000005,0.987,0.7896,-2.4346865238840905,-2.626561782806715,-3.369283189031664
0.05,0.987,0.7896,-1.6957802974408467,-1.9144490860540115,-2.7409016418434504
0.055,0.987,0.7896,-1.2398467321860949,-1.4873704301448245,-2.396264787249295
0.060000000000000005,0.987,0.7896,-0.7323041128280006,-1.0150098003003645,-2.0282941689202203
0.065,0.987,0.7896,-0.6310086375935572,-0.9316857338048445,-1.9925800921264656
0.06999999999999999,0.987,0.7896,-0.06070296761841602,-0.4000810230230385,-1.5913343655464842
0.075,0.987,0.7896,0.5713062043680062,0.19192472880382905,-1.1540096251509966
0.08,0.987,0.7896,0.6832441996222873,0.2916838242838499,-1.1027633593060775
0.08499999999999999,0.987,0.7896,0.7840232607119835,0.38017480411959337,-1.0570577869109639
0.09,0.987,0.7896,1.5101885846366079,1.0617533703791213,-0.5626759822727792
0.01,0.93765,0.6909000000000001,-26.378559724767,-26.62086116657086,-27.253464502363318
0.015,0.93765,0.6909000000000001,-17.23520817533657,-17.438633740902144,-18.14144967245052
0.02,0.93765,0.6909000000000001,-12.91855762578957,-13.088648239196791,-13.740335168969924
0.025,0.93765,0.6909000000000001,-10.00446037256334,-10.173810895750645,-10.825092075145939
0.03,0.93765,0.6909000000000001,-8.280027989198985,-8.44937055925556,-9.100608312475993
0.035,0.93765,0.6909000000000001,-7.330037321051038,-7.499461060532846,-8.151119688838781
0.04,0.93765,0.6909000000000001,-6.427967616089418,-6.597769553559241,-7.251116883761683
0.045000000000000005,0.93765,0.6909000000000001,-5.572041559815788,-5.743351301007167,-6.401610044495805
0.05,0.93765,0.6909000000000001,-4.738399010928144,-4.913898556207623,-5.584472941669437
0.055,0.93765,0.6909000000000001,-4.206848031035488,-4.388496423143993,-5.076245687056961
0.060000000000000005,0.93765,0.6909000000000001,-3.701218377346653,-3.8922113461079726,-4.60602365502047
0.065,0.93765,0.6909000000000001,-3.6133986338027,-3.808857459204893,-4.533889472373824
0.06999999999999999,0.93765,0.6909000000000001,-3.0560088968891743,-3.2677484511643877,-4.038072527594265
0.075,0.93765,0.6909000000000001,-2.511496271456967,-2.744494775521617,-3.5750097345633134
0.08,0.93765,0.6909000000000001,-2.399645032210598,-2.640593279814796,-3.4922206697219647
0.08499999999999999,0.93765,0.6909000000000001,-2.290322719080522,-2.5392180263552255,-3.411760069299253
0.09,0.93765,0.6909000000000001,-1.643608377932146,-1.9262010203124043,-2.898608665870209
0.01,0.8883,0.6909000000000001,-30.43360132003768,-30.675902761841545,-31.308506097633998
0.015,0.8883,0.6909000000000001,-19.938569242230024,-20.141994808297227,-20.84481074167696
0.02,0.8883,0.6909000000000001,-14.919051024484816,-15.089142877823923,-15.740832761279664
0.025,0.8883,0.6909000000000001,-11.626698195377003,-11.796065101152417,-12.447391034904973
0.03,0.8883,0.6909000000000001,-9.63325509688732,-9.802619179171511,-10.453930268975899
0.035,0.8883,0.6909000000000001,-8.469679376502096,-8.639067654571704,-9.290507296311208
0.04,0.8883,0.6909000000000001,-7.411591398652356,-7.5811262476961785,-8.233222608750724
0.045000000000000005,0.8883,0.6909000000000001,-6.460987354956271,-6.631184616947652,-7.285448343433625
0.05,0.8883,0.6909000000000001,-5.60137423881383,-5.773530946001406,-6.433513394115449
0.055,0.8883,0.6909000000000001,-4.987215371275765,-5.162837231180167,-5.8324932583152895
0.060000000000000005,0.8883,0.6909000000000001,-4.4625728499393,-4.6436336109350025,-5.328313353147208
0.065,0.8883,0.6909000000000001,-4.325279474042154,-4.509495210431557,-5.202292145357467
0.06999999999999999,0.8883,0.6909000000000001,-3.7595174289010447,-3.9545557265690956,-4.676899944918302
0.075,0.8883,0.6909000000000001,-3.281633954922639,-3.490103546865432,-4.2491113552873685
0.08,0.8883,0.6909000000000001,-3.1161338035121324,-3.331874540260441,-4.109940077618601
0.08499999999999999,0.8883,0.6909000000000001,-2.9489483682675655,-3.172564485134747,-3.9712501371952604
0.09,0.8883,0.6909000000000001,-2.3865892256694115,-2.63454475832008,-3.501421104055525
0.01,0.83895,0.6909000000000001,-34.72048235803383,-34.96278379983769,-35.59538713563015
0.015,0.83895,0.6909000000000001,-22.796489934456154,-22.9999155005573,-23.702731434060958
0.02,0.83895,0.6909000000000001,-17.0339131910243,-17.204005214925726,-17.855695504686924
0.025,0.83895,0.6909000000000001,-13.341495254237081,-13.510865467626585,-14.162200439564975
0.03,0.83895,0.6909000000000001,-11.062626607074723,-11.231996437998957,-11.883327185515048
0.035,0.83895,0.6909000000000001,-9.671410596274884,-9.840787238868838,-10.492155046012783
0.04,0.83895,0.6909000000000001,-8.44454195576254,-8.61397201652629,-9.265580350538764
0.045000000000000005,0.83895,0.6909000000000001,-7.386116729893118,-7.55582091570319,-8.208332788647825
0.05,0.83895,0.6909000000000001,-6.48355860495721,-6.654124596110809,-7.309148782663109
0.055,0.83895,0.6909000000000001,-5.772119470253048,-5.944509441848337,-6.604634464974766
0.060000000000000005,0.83895,0.6909000000000001,-5.213604609548001,-5.388981418904665,-6.0573155256649684
0.065,0.83895,0.6909000000000001,-5.0254364627448735,-5.202876551883085,-5.876590076217618
0.06999999999999999,0.83895,0.6909000000000001,-4.437435799359418,-4.621680675628014,-5.31376340253708
0.075,0.83895,0.6909000000000001,-4.005573665106009,-4.197816656327976,-4.911237297284117
0.08,0.83895,0.6909000000000001,-3.790872981143047,-3.9889836898906723,-4.717632966367286
0.08499999999999999,0.83895,0.6909000000000001,-3.5717139838957443,-3.7766777110311995,-4.523097810809355
0.09,0.83895,0.6909000000000001,-3.074639954050252,-3.296220837334059,-4.087413599654608
0.01,0.7896,0.6909000000000001,-39.26732899426644,-39.5096304360703,-40.14223377186276
0.015,0.7896,0.6909000000000001,-25.827721025291147,-26.03114659139426,-26.7339625249051
0.02,0.7896,0.6909000000000001,-19.27702430302575,-19.447116347845398,-20.098806687437055
0.025,0.7896,0.6909000000000001,-15.16024211946543,-15.329612941217457,-15.980949575616899
0.03,0.7896,0.6909000000000001,-12.57834325848473,-12.747714504913315,-13.399050096675195
0.035,0.7896,0.6909000000000001,-10.944963840928933,-11.114336884174323,-11.765682471548319
0.04,0.7896,0.6909000000000001,-9.537304537237503,-9.706695808558027,-10.358123886823165
0.045000000000000005,0.7896,0.6909000000000001,-8.360544702961548,-8.530042681084266,-9.181825366282363
0.05,0.7896,0.6909000000000001,-7.4040353891263715,-7.573890401672995,-8.226715922276595
0.055,0.7896,0.6909000000000001,-6.581498214103141,-6.752252949309353,-7.40760305729699
0.060000000000000005,0.7896,0.6909000000000001,-5.976560883232404,-6.148865620916287,-6.808468647223853
0.065,0.7896,0.6909000000000001,-5.733541919975465,-5.907101651789316,-6.570005572362395
0.06999999999999999,0.7896,0.6909000000000001,-5.109613507227956,-5.287229892993742,-5.961016474169008
0.075,0.7896,0.6909000000000001,-4.707578974864392,-4.889706451311432,-5.5753615849985065
0.08,0.7896,0.6909000000000001,-4.443172546654335,-4.629601760207753,-5.326358168174544
0.08499999999999999,0.7896,0.6909000000000001,-4.173197502492885,-4.365040441081454,-5.075729934911279
0.09,0.7896,0.6909000000000001,-3.72428637771121,-3.9269117064463774,-4.665898503452861
0.01,0.6909000000000001,0.6909000000000001,-49.28218344110563,-49.52448488290949,-50.157088218701944
0.015,0.6909000000000001,0.6909000000000001,-32.504290656517945,-32.70771622262115,-33.410532156132355
0.02,0.6909000000000001,0.6909000000000001,-24.217685842486052,-24.387777889771524,-25.039468235237162
0.025,0.6909000000000001,0.6909000000000001,-19.166185459233,-19.33555639664867,-19.986893347123058
0.03,0.6909000000000001,0.6909000000000001,-15.91665552871107,-16.086027159639574,-16.737364067529757
0.035,0.6909000000000001,0.6909000000000001,-13.749282467284468,-13.918654197014527,-14.569991675895672
0.04,0.6909000000000001,0.6909000000000001,-11.941569233521916,-12.110942653147184,-12.762287846186323
0.045000000000000005,0.6909000000000001,0.6909000000000001,-10.499443235865918,-10.668829814054996,-11.320219417509374
0.05,0.6909000000000001,0.6909000000000001,-9.413541964177297,-9.582979016040321,-10.234517101021225
