k,S1,S2,r_LILA,r_WCA02,r_WCA03
0.055,0.6909000000000001,0.6909000000000001,-8.332237518468402,-8.501854243363997,-9.153900597683986
0.060000000000000005,0.6909000000000001,0.6909000000000001,-7.6060506519075775,-7.776018069871544,-8.429028410824294
0.065,0.6909000000000001,0.6909000000000001,-7.23675807661285,-7.407102869823456,-8.061118166038996
0.06999999999999999,0.6909000000000001,0.6909000000000001,-6.5055507667344585,-6.6771244515570904,-7.334423729895885
0.075,0.6909000000000001,0.6909000000000001,-6.132037443810922,-6.304836166890485,-6.965317837489034
0.08,0.6909000000000001,0.6909000000000001,-5.75355051029046,-5.928178269854354,-6.593368334807907
0.08499999999999999,0.6909000000000001,0.6909000000000001,-5.371149407312415,-5.54846235733126,-6.220517433010186
0.09,0.6909000000000001,0.6909000000000001,-4.978681044053219,-5.159924602635762,-5.842008308113041
0.01,0.4935,0.6909000000000001,-74.51760118769661,-74.75990262950047,-75.39250596529293
0.015,0.4935,0.6909000000000001,-49.3279024875786,-49.531328053681804,-50.23414398719301
0.02,0.4935,0.6909000000000001,-36.66715859755989,-36.837250644863126,-37.48894099037106
0.025,0.4935,0.6909000000000001,-29.26035258681722,-29.429723526377764,-30.081060482713475
0.03,0.4935,0.6909000000000001,-24.328462454481787,-24.49783409955969,-25.14917105588488
0.035,0.4935,0.6909000000000001,-20.81520970256076,-20.984581347714077,-21.635918304496126
0.04,0.4935,0.6909000000000001,-17.998138889258456,-18.167510538496625,-18.818847514127693
0.045000000000000005,0.4935,0.6909000000000001,-15.883318809419066,-16.052690523075604,-16.704027721152
0.05,0.4935,0.6909000000000001,-14.461642117497801,-14.631014183201563,-15.282352432673578
0.055,0.4935,0.6909000000000001,-12.709534333351254,-12.878909069758235,-13.530254969476566
0.060000000000000005,0.4935,0.6909000000000001,-11.65052527470108,-11.819907450717583,-12.471273960807764
0.065,0.4935,0.6909000000000001,-10.94813711815463,-11.11753286146427,-11.768936072888586
0.06999999999999999,0.4935,0.6909000000000001,-9.89172997570538,-10.061178161282553,-10.71272194789947
0.075,0.4935,0.6909000000000001,-9.528607204187615,-9.698098232658662,-10.349752818347367
0.08,0.4935,0.6909000000000001,-8.828151670201446,-8.9977804275085,-9.649792118290236
0.08499999999999999,0.4935,0.6909000000000001,-8.12943309382003,-8.29935074822046,-8.952103395438774
0.09,0.4935,0.6909000000000001,-7.767417304804083,-7.937609809519097,-8.591053900457903
0.01,0.987,0.6909000000000001,-22.53156264570071,-22.77386408750457,-23.406467423297027
0.015,0.987,0.6909000000000001,-14.670543412505005,-14.873968971620913,-15.576784879622602
0.02,0.987,0.6909000000000001,-11.020664993740594,-11.190747475358577,-11.842415035188788
0.025,0.987,0.6909000000000001,-8.464653836441189,-8.633929822786252,-9.285007626542093
0.03,0.987,0.6909000000000001,-6.992283812877181,-7.161552476391396,-7.812541055647965
0.035,0.987,0.6909000000000001,-6.240929253443154,-6.410456434380758,-7.062754419488768
0.04,0.987,0.6909000000000001,-5.479803268244423,-5.6502479354378705,-6.306647114091002
0.045000000000000005,0.987,0.6909000000000001,-4.700901618664835,-4.874566881804629,-5.541477014330239
0.05,0.987,0.6909000000000001,-3.8678694608354993,-4.0499033591417986,-4.741832795136954
0.055,0.987,0.6909000000000001,-3.405915177576441,-3.59809516868515,-4.318408940314807
0.060000000000000005,0.987,0.6909000000000001,-2.9035112374458056,-3.110804743460373,-3.873910800087738
0.065,0.987,0.6909000000000001,-2.8675736502567255,-3.080690112562366,-3.8577477535977085
0.06999999999999999,0.987,0.6909000000000001,-2.306277930992134,-2.5424511985104425,-3.3855842251592874
0.075,0.987,0.6909000000000001,-1.6711914128145113,-1.9387886925712816,-2.8760796318988233
0.08,0.987,0.6909000000000001,-1.623088194483657,-1.8978948887929148,-2.854451538908453
0.08499999999999999,0.987,0.6909000000000001,-1.582570032558026,-1.8639205864760706,-2.8371068981934298
0.09,0.987,0.6909000000000001,-0.832166261888228,-1.1572894859116276,-2.2706599826361145
0.01,0.93765,0.4935,-46.897308654346375,-47.13935831335053,-47.77455323738088
0.015,0.93765,0.4935,-31.030569880428587,-31.2339954465318,-31.936811380043
0.02,0.93765,0.4935,-23.349204144226878,-23.519296191487786,-24.17098653689491
0.025,0.93765,0.4935,-18.080069594787144,-18.249440527992803,-18.90077746696244
0.03,0.93765,0.4935,-15.011557534781469,-15.180929144875176,-15.832265981445783
0.035,0.93765,0.4935,-13.392763684715629,-13.56213545070523,-14.213473153419606
0.04,0.93765,0.4935,-11.828246981932713,-11.997620614468202,-12.648966795779081
0.045000000000000005,0.93765,0.4935,-10.323886538606597,-10.493275980974072,-11.1446756833995
0.05,0.93765,0.4935,-8.869746706224213,-9.039230897724158,-9.690913996664225
0.055,0.93765,0.4935,-8.062486346196915,-8.232178526062917,-8.884443439168809
0.060000000000000005,0.93765,0.4935,-7.303778826870178,-7.4739539617062425,-8.127548409198742
0.065,0.93765,0.4935,-7.242339615260928,-7.4126790626185395,-8.066679630150928
0.06999999999999999,0.93765,0.4935,-6.479413008508305,-6.651043393210938,-7.308496519122004
0.075,0.93765,0.4935,-5.755806628722731,-5.930083870307478,-6.594527862789308
0.08,0.93765,0.4935,-5.694093091628468,-5.869023694344645,-6.535015769027478
0.08499999999999999,0.93765,0.4935,-5.635375813554696,-5.81096103424385,-6.478485123034897
0.09,0.93765,0.4935,-4.8816346153929135,-5.06394208985669,-5.7488100552156425
0.01,0.8883,0.4935,-50.95235024961706,-51.194399908621214,-51.82959483265156
0.015,0.8883,0.4935,-33.73393094394238,-33.93735651004559,-34.64017244355679
0.02,0.8883,0.4935,-25.349691331410416,-25.51978337870792,-26.171473724202222
0.025,0.8883,0.4935,-19.70208630172467,-19.871457240030196,-20.522794192936303
0.03,0.8883,0.4935,-16.363239918071905,-16.532611554098,-17.183948479437813
0.035,0.8883,0.4935,-14.528185292233847,-14.697556976160996,-15.348894172297014
0.04,0.8883,0.4935,-12.801505431214165,-12.97087782730346,-13.6222182694554
0.045000000000000005,0.8883,0.4935,-11.189183739697247,-11.358562878591838,-12.009926253251992
0.05,0.8883,0.4935,-9.681732791944963,-9.851154474852825,-10.502645291294654
0.055,0.8883,0.4935,-8.767469763309654,-8.937000246970996,-9.588796885982218
0.060000000000000005,0.8883,0.4935,-7.957037420891292,-8.126829608553294,-8.779347468939184
0.065,0.8883,0.4935,-7.841725400826142,-8.01163166968835,-8.66443933299443
0.06999999999999999,0.8883,0.4935,-7.029566751626405,-7.200256927782857,-7.855161028362687
0.075,0.8883,0.4935,-6.316024209937089,-6.488265958260973,-7.147257648974491
0.08,0.8883,0.4935,-6.2003792477669135,-6.37318342735591,-7.033553008455734
0.08499999999999999,0.8883,0.4935,-6.087364924786831,-6.26078551535953,-6.9226513548207915
0.09,0.8883,0.4935,-5.353314238832546,-5.531147740070873,-6.20433962034156
0.01,0.83895,0.4935,-55.23923128761321,-55.48128094661736,-56.11647587064771
0.015,0.83895,0.4935,-36.59185163593981,-36.795277202043025,-37.49809313555423
0.02,0.83895,0.4935,-27.464552643513734,-27.634644690816273,-28.286335036322566
0.025,0.83895,0.4935,-21.416838730813204,-21.58620967014791,-22.23754662586646
0.03,0.83895,0.4935,-17.792200755700772,-17.961572398612635,-18.612909347523203
0.035,0.83895,0.4935,-15.728515278437989,-15.89788693521538,-16.54922396375376
0.04,0.83895,0.4935,-13.83037579701815,-13.99974771052424,-14.651085912749778
0.045000000000000005,0.83895,0.4935,-12.103814976013574,-12.27318962402916,-12.924537166439842
0.05,0.83895,0.4935,-10.539559589104881,-10.708952468053612,-11.360354709257635
0.055,0.83895,0.4935,-9.511615574512739,-9.681062802228883,-10.33261845747202
0.060000000000000005,0.83895,0.4935,-8.645364634558918,-8.814948240553228,-9.46688021310415
0.065,0.83895,0.4935,-8.473143885965728,-8.642800835176303,-9.294922425245431
0.06999999999999999,0.83895,0.4935,-7.606935889051993,-7.777053102250958,-8.43040602707342
0.075,0.83895,0.4935,-6.899587265812536,-7.070584091827328,-7.7262507374034435
0.08,0.83895,0.4935,-6.727548448560084,-6.898978210641263,-7.555724632905837
0.08499999999999999,0.83895,0.4935,-6.557937344770289,-6.729879514817291,-7.387892603148273
0.09,0.83895,0.4935,-5.8375495741490875,-6.0123078083869785,-6.677522679700073
0.01,0.7896,0.4935,-59.78607792384582,-60.028127582849976,-60.66332250688032
0.015,0.7896,0.4935,-39.62308272676155,-39.826508292864766,-40.52932422637597
0.02,0.7896,0.4935,-29.707663650724918,-29.87775569802807,-30.529446043535838
0.025,0.7896,0.4935,-23.235577387860786,-23.40494832738477,-24.05628528362056
0.03,0.7896,0.4935,-19.307816421965242,-19.477188066569777,-20.128525021274577
0.035,0.7896,0.4935,-17.001633358878145,-17.17100500723367,-17.822341983783215
0.04,0.7896,0.4935,-14.921625978435646,-15.090997713653712,-15.742335088357718
0.045000000000000005,0.7896,0.4935,-13.073849038385724,-13.243221821857324,-13.894562791245894
0.05,0.7896,0.4935,-11.44912728995464,-11.618507488305921,-12.269870741034184
0.055,0.7896,0.4935,-10.300273462885821,-10.469679482063208,-11.121115891301669
0.060000000000000005,0.7896,0.4935,-9.374134419156862,-9.543608507005544,-10.195232994640996
0.065,0.7896,0.4935,-9.14150493038103,-9.311023085573533,-9.9627629075459
0.06999999999999999,0.7896,0.4935,-8.216603223803446,-8.386381848452787,-9.038818900907716
0.075,0.7896,0.4935,-7.512937243102227,-7.683196757955346,-8.33689757134409
0.08,0.7896,0.4935,-7.28118372092996,-7.45175020202447,-8.106225277603565
0.08499999999999999,0.7896,0.4935,-7.051806187760949,-7.222763594976056,-7.8782156818209534
0.09,0.7896,0.4935,-6.3406217771683355,-6.513322485820597,-7.173222253881534
0.01,0.6909000000000001,0.4935,-69.800932370685,-70.04298202968916,-70.67817695371951
0.015,0.6909000000000001,0.4935,-46.299652357987675,-46.50307792409089,-47.20589385760209
0.02,0.6909000000000001,0.4935,-34.64832517783261,-34.81841722513584,-35.470107570643776
0.025,0.6909000000000001,0.4935,-27.24151916708213,-27.410890106642096,-28.062227062976227
0.03,0.6909000000000001,0.4935,-22.64610127039257,-22.815472915456706,-23.466809871734757
0.035,0.6909000000000001,0.4935,-19.80579297739885,-19.975164622678193,-20.626501580238234
0.04,0.6909000000000001,0.4935,-17.32519425957857,-17.494565912807573,-18.14590290696195
0.045000000000000005,0.6909000000000001,0.4935,-15.21037291986974,-15.379744699358653,-16.031082129505755
0.05,0.6909000000000001,0.4935,-13.452213931639132,-13.62158673090319,-14.272927235596118
0.055,0.6909000000000001,0.4935,-12.03655112705003,-12.205928831044023,-12.857283316272667
0.060000000000000005,0.6909000000000001,0.4935,-10.977463144118872,-11.146855429074881,-11.79825030949322
0.065,0.6909000000000001,0.4935,-10.611561360589011,-10.780966742229696,-11.432396454033071
0.06999999999999999,0.6909000000000001,0.4935,-9.554948232160877,-9.724427025562663,-10.376053530015152
0.075,0.6909000000000001,0.4935,-8.854557519501542,-9.024163094109605,-9.676122502322704
0.08,0.6909000000000001,0.4935,-8.490724114046824,-8.660455637126006,-9.312737097699456
0.08499999999999999,0.6909000000000001,0.4935,-8.12943309382003,-8.29935074822046,-8.952103395438774
0.09,0.6909000000000001,0.4935,-7.42805932402676,-7.598579475839347,-8.252865403693207
0.01,0.4935,0.4935,-95.03635011727599,-95.27839977628014,-95.91359470031048
0.015,0.4935,0.4935,-63.12326418904833,-63.32668975515154,-64.02950568866275
0.02,0.4935,0.4935,-47.0977979328175,-47.26788998012073,-47.919580325628665
0.025,0.4935,0.4935,-37.33568626572753,-37.50505720528816,-38.156394161624114
0.03,0.4935,0.4935,-31.057907187130333,-31.22727883221138,-31.87861578854732
0.035,0.4935,0.4935,-26.871709970493992,-27.041081615575212,-27.692418571912214
0.04,0.4935,0.4935,-23.381694837405377,-23.551066482505515,-24.202403438930062
0.045000000000000005,0.4935,0.4935,-20.593931584161194,-20.763303229859375,-21.414640188370818
0.05,0.4935,0.4935,-18.499315421214394,-18.668687073714654,-19.320024052859722
0.055,0.4935,0.4935,-16.41076828813787,-16.58014000955725,-17.231477186742925
0.060000000000000005,0.4935,0.4935,-15.015365974622057,-15.18473798378799,-15.836075961867536
0.065,0.4935,0.4935,-14.31310937146865,-14.482481849721587,-15.133821096701555
0.06999999999999999,0.4935,0.4935,-12.92071667888427,-13.09009202923424,-13.741438997384144
0.075,0.4935,0.4935,-12.22145907373694,-12.39083881036084,-13.042197292793738
0.08,0.4935,0.4935,-11.5221580827969,-11.691547158834748,-12.342929849433121
0.08499999999999999,0.4935,0.4935,-10.825803811944182,-10.995212492348195,-11.646645432934843
0.09,0.4935,0.4935,-10.129268695189664,-10.298718318028111,-10.950255323441432
0.01,0.987,0.4935,-43.05031157528009,-43.29236123428424,-43.92755615831459
0.015,0.987,0.4935,-28.46590516105102,-28.66933072715422,-29.3721466606654
0.02,0.987,0.4935,-21.451352250685066,-21.621444297705953,-22.2731346425413
0.025,0.987,0.4935,-16.54127044933442,-16.710641359287298,-17.361978234713817
0.03,0.987,0.4935,-13.729218667642142,-13.898590186595163,-14.549926711186
0.035,0.987,0.4935,-12.315576085469536,-12.484948085592903,-13.13628723363679
0.04,0.987,0.4935,-10.90484947303944,-11.074226121398121,-11.7255863020409
0.045000000000000005,0.987,0.4935,-9.502707004850537,-9.672119077133278,-10.323598585533539
0.05,0.987,0.4935,-8.098311511132415,-8.267925870962799,-8.92000965219624
0.055,0.987,0.4935,-7.391722549311055,-7.561717701058293,-8.214860895065405
0.060000000000000005,0.987,0.4935,-6.680364202992882,-6.851219150966895,-7.506727698440784
0.065,0.987,0.4935,-6.670291195195158,-6.841360678969917,-7.4973742034930595
0.06999999999999999,0.987,0.4935,-5.951386810424832,-6.1245167182918,-6.786044504054569
0.075,0.987,0.4935,-5.211975169574868,-5.389480411602245,-6.0626110600802345
0.08,0.987,0.4935,-5.202890212213928,-5.381023017483723,-6.055521081565947
0.08499999999999999,0.987,0.4935,-5.197266521580617,-5.375947601297538,-6.051599965504297
0.09,0.987,0.4935,-4.415960085053535,-4.604609382151554,-5.306174439258294
0.01,0.93765,0.987,-4.674213613036916,-4.916448505044947,-5.5269025076708544
0.015,0.93765,0.987,-2.6034965833911485,-2.8057449404710915,-3.5043045076144343
0.02,0.93765,0.987,-1.4990091622511887,-1.6149324193983672,-2.167849683089772
0.025,0.93765,0.987,-0.5965910752466994,-0.7345267359076507,-1.3362929530803314
0.03,0.93765,0.987,0.07326365613187086,-0.09882906654198473,-0.7869568834171512
0.035,0.93765,0.987,0.6163349185390522,0.43554875881097677,-0.3738558922013237
0.04,0.93765,0.987,1.1440209577469813,0.9481799208889962,-0.039041043448289944
0.045000000000000005,0.93765,0.987,1.655749450331721,1.402557190297965,0.2242243059121163
0.05,0.93765,0.987,2.101133974836052,1.7741552663436408,0.4165719986583758
0.055,0.93765,0.987,2.692589983067828,2.2859453186697034,0.7169286363062239
0.060000000000000005,0.93765,0.987,3.162046169796921,2.6954652662090397,0.9370113717220243
0.065,0.93765,0.987,3.6167182654153565,3.11103908553376,1.178106348753402
0.06999999999999999,0.93765,0.987,4.047204348850562,3.5219782882710766,1.4314947307911636
0.075,0.93765,0.987,4.301799489488762,3.7723954980287937,1.5715749552205691
0.08,0.93765,0.987,4.7343152473632655,4.193079991086656,1.846616053733521
0.08499999999999999,0.93765,0.987,5.1768209439994894,4.61253630016776,2.1246904988718405
0.09,0.93765,0.987,5.44293122545882,4.847442809650805,2.2650415805496182
0.01,0.8883,0.987,-8.729255208307599,-8.97149010031563,-9.581944102941538
0.015,0.8883,0.987,-5.314352557231709,-5.517697456483546,-6.220219084778483
0.02,0.8883,0.987,-3.802812816379906,-3.961696477283461,-4.588313881070019
0.025,0.8883,0.987,-2.822717547782556,-2.9779164255349126,-3.5976298307137817
0.03,0.8883,0.987,-2.003109438954766,-2.171125645633287,-2.8266715758269765
0.035,0.8883,0.987,-1.2774739065218297,-1.4560918901885174,-2.1788072912543095
0.04,0.8883,0.987,-0.6404051400300851,-0.8326478463810701,-1.6556268189437486
0.045000000000000005,0.8883,0.987,-0.10653717373898998,-0.3332980061839136,-1.2780629461452386
0.05,0.8883,0.987,0.2880157994030517,0.015869025817820497,-1.0504634498689227
0.055,0.8883,0.987,0.9429409595336801,0.6115462955069997,-0.6302633391728941
0.060000000000000005,0.8883,0.987,1.4084706037279862,1.0261353611857336,-0.3697260360723261
0.065,0.8883,0.987,1.894291002862749,1.4681512079777215,-0.08611479958202962
0.06999999999999999,0.8883,0.987,2.387101171622975,1.9280274942634088,0.21583337663200278
0.075,0.8883,0.987,2.5767657202493637,2.105947369638264,0.30833102047086625
0.08,0.8883,0.987,3.0937519308907935,2.599812812626376,0.6438896695473563
0.08499999999999999,0.8883,0.987,3.63371478626014,3.112391439055137,0.9952891832263786
0.09,0.8883,0.987,3.8340773504826657,3.2895555738577147,1.097026364534964
0.01,0.83895,0.987,-13.016136246303747,-13.258371138311777,-13.868825140937684
0.015,0.83895,0.987,-8.172785993004211,-8.376206922557682,-9.079005929424332
0.02,0.83895,0.987,-5.969594340040965,-6.138220468208158,-6.7864483753406235
0.025,0.83895,0.987,-4.7317281100060615,-4.897617182983338,-5.539874872097947
0.03,0.83895,0.987,-3.781289316070986,-3.949276125859569,-4.597134318238918
0.035,0.83895,0.987,-2.9436788284332756,-3.116628397916537,-3.7911987423310056
0.04,0.83895,0.987,-2.2249973340210265,-2.4074203827806246,-3.1333462063898563
0.045000000000000005,0.83895,0.987,-1.6651671647469075,-1.8676259698856539,-2.6624697628814595
0.05,0.83895,0.987,-1.3042487873572088,-1.5324303104140014,-2.3978024761398213
0.055,0.83895,0.987,-0.6162632056081135,-0.8858591220872915,-1.8774075145226325
0.060000000000000005,0.83895,0.987,-0.16667862327606206,-0.47443968318614105,-1.5786014775495119
0.065,0.83895,0.987,0.32295410903491545,-0.02462343245593323,-1.2569323479291181
0.06999999999999999,0.83895,0.987,0.8447630852037189,0.45930114386552223,-0.914140273091678
0.075,0.83895,0.987,0.9759382572898988,0.5765118489200506,-0.8566501691485168
0.08,0.83895,0.987,1.5474170585634757,1.1149457673763499,-0.47491518882039657
0.08499999999999999,0.83895,0.987,2.1594016669617875,1.6923633807865175,-0.06714296232048819
0.09,0.83895,0.987,2.303666537381162,1.8189514502503814,0.0025792292416941987
0.01,0.7896,0.987,-17.56298288253636,-17.805217774544392,-18.4156717771703
0.015,0.7896,0.987,-11.204046816220186,-11.407472158560866,-12.110287275152734
0.02,0.7896,0.987,-8.21931286324013,-8.389247695322371,-9.040563873234873
0.025,0.7896,0.987,-6.591789087079351,-6.76055384120512,-7.410247582075441
0.03,0.7896,0.987,-5.409976025480949,-5.57890200329999,-6.228798598367301
0.035,0.7896,0.987,-4.426914451181617,-4.597240133420488,-5.254518566143415
0.04,0.7896,0.987,-3.6256894474794654,-3.8004346846208956,-4.478798497516881
0.045000000000000005,0.7896,0.987,-3.0327555938246995,-3.217785931000985,-3.9301020182934985
0.05,0.7896,0.987,-2.6841384369840324,-2.882409074003371,-3.63092930737022
0.055,0.7896,0.987,-1.9764462384828465,-2.2009508892719887,-3.0280326749156203
0.060000000000000005,0.7896,0.987,-1.5438181453515776,-1.7937238606549628,-2.693827225011466
0.065,0.7896,0.987,-1.0656420509147648,-1.3461366970944135,-2.337613839285244
0.06999999999999999,0.7896,0.987,-0.5419852404654756,-0.8570225497718404,-1.959428334791558
0.075,0.7896,0.987,-0.45856397830071816,-0.7853824137490776,-1.9249576605484244
0.08,0.7896,0.987,0.1330850760109544,-0.23069354946000653,-1.5073555830800165
0.08499999999999999,0.7896,0.987,0.7840232607119835,0.38017480411959337,-1.0570577869109639
0.09,0.7896,0.987,0.882459530638121,0.46522033846826927,-1.0117716780507673
0.01,0.6909000000000001,0.987,-27.577837329375544,-27.820072221383576,-28.430526224009483
0.015,0.6909000000000001,0.987,-17.880617953130223,-18.08404351895147,-18.786859451433273
0.02,0.6909000000000001,0.987,-13.160756942217928,-13.330847864052076,-13.98253552853516
0.025,0.6909000000000001,0.987,-10.605835742373634,-10.775195488773726,-11.426501861971582
0.03,0.6909000000000001,0.987,-8.781892303385717,-8.951246284670018,-9.60252289504369
0.035,0.6909000000000001,0.987,-7.3228584612334195,-7.492282577104592,-8.143943530228476
0.04,0.6909000000000001,0.987,-6.214160608523707,-6.384062299532508,-7.037879446786399
0.045000000000000005,0.6909000000000001,0.987,-5.460096318557081,-5.631620761014785,-6.290657260680963
0.05,0.6909000000000001,0.987,-5.0630000753353555,-5.236955727454265,-5.9026095379842305
0.055,0.6909000000000001,0.987,-4.2601729882582,-4.441291549327143,-5.1274338427093875
0.060000000000000005,0.6909000000000001,0.987,-3.820358586712736,-4.009461447077857,-4.717675554815763
0.065,0.6909000000000001,0.987,-3.3486136596053733,-3.5496130177212626,-4.290786560718936
0.06999999999999999,0.6909000000000001,0.987,-2.8374442815964107,-3.055606983381934,-3.8447641987078063
0.075,0.6909000000000001,0.987,-2.8088284997960993,-3.0314719776326786,-3.83140352099876
0.08,0.6909000000000001,0.987,-2.2323604693287322,-2.4800889391363325,-3.352135214148396
0.08499999999999999,0.6909000000000001,0.987,-1.5825700325580259,-1.8639205864760706,-2.8371068981934298
0.09,0.6909000000000001,0.987,-1.5438785201958196,-1.8314961177516231,-2.8198600879150324
0.01,0.4935,0.987,-52.813255075966524,-53.05548996797456,-53.66594397060046
0.015,0.4935,0.987,-34.70422978609057,-34.907655352193785,-35.61047128570499
0.02,0.4935,0.987,-25.610235335437093,-25.780327382735912,-26.43201772823334
0.025,0.4935,0.987,-20.70015392604517,-20.869524865143184,-21.520861820214925
0.03,0.4935,0.987,-17.194963294508582,-17.36433493564802,-18.015671878491375
0.035,0.4935,0.987,-14.395055333648614,-14.564427023107402,-15.215764253390681
0.04,0.4935,0.987,-12.291290916192958,-12.460663812156785,-13.112006574528484
0.045000000000000005,0.4935,0.987,-10.889653567351072,-11.059035322426217,-11.710407920676928
0.05,0.4935,0.987,-10.1810740655802,-10.350476093504875,-11.001906466831246
0.055,0.4935,0.987,-8.784111531819532,-8.953639401277742,-9.605428472188052
0.060000000000000005,0.4935,0.987,-8.07956644281803,-8.24931040746503,-8.901692782071976
0.065,0.4935,0.987,-7.372512687553206,-7.542735365098178,-8.196414255966568
0.06999999999999999,0.4935,0.987,-6.663364033959832,-6.834623704303566,-7.491071241082053
0.075,0.4935,0.987,-6.6564902341329,-6.8279235395020486,-7.484755140489592
0.08,0.4935,0.987,-5.936130361061898,-6.109922737206482,-6.7729026534167325
0.08499999999999999,0.4935,0.987,-5.197266521580617,-5.375947601297538,-6.051599965504297
0.09,0.4935,0.987,-5.191817856887795,-5.370994242791155,-6.047681883320363
0.01,0.987,0.987,-0.8272165339706259,-1.0694514259786572,-1.6799054286045643
0.015,0.987,0.987,0.04614019307292923,-0.14537044924764797,-0.8085617297970213
0.02,0.987,0.987,1.3598364762045358,1.3084480362838686,0.8265034371301382
0.025,0.987,0.987,2.039806340467543,1.91216357593197,1.3053644276670995
0.03,0.987,0.987,2.3812787490873797,2.2054389242280052,1.4799921441456494
0.035,0.987,0.987,2.673233675186399,2.507810498772121,1.562498643880719
0.04,0.987,0.987,3.105458313121916,2.918057675640267,1.6737538890509391
0.045000000000000005,0.987,0.987,3.5924638333317676,3.31452239559479,1.8243650317861857
0.05,0.987,0.987,4.095900891601243,3.7045890431320463,1.9943676035659097
0.055,0.987,0.987,4.593613544042445,4.101141084014616,2.157720515955652
0.060000000000000005,0.987,0.987,5.047679457231936,4.495648918266857,2.335138509010454
0.065,0.987,0.987,5.439758112539667,4.863122368887806,2.5286387983534384
0.06999999999999999,0.987,0.987,5.779252542865235,5.202332719677274,2.7245987193865697
0.075,0.987,0.987,6.103555707241721,5.534048536806171,2.923028079121351
0.08,0.987,0.987,6.433169541390466,5.860087671255527,3.1217147365830376
0.08499999999999999,0.987,0.987,6.762784699532281,6.165349930381198,3.3094246450470566
0.09,0.987,0.987,7.1034718938947705,6.463325669260931,3.4933375372491606
